Patient ID,Feature 0, Dataset
4768528,0.46037254,train
4449763,0.4277558,train
3023271,0.45903367,train
3639788,0.48627925,train
4243641,0.39296964,train
2751744,0.46401045,train
3399645,0.4671694,train
3454376,0.4675736,train
3471378,0.34068224,train
1035596,0.45127383,train
2960484,0.44591698,train
3136708,0.4423987,train
5699734,0.45239818,train
4379594,0.4710196,train
2007752,0.4662665,train
1458599,0.43189237,train
1086953,0.4546786,train
2632447,0.4573127,train
5398186,0.45475134,train
5282054,0.4705826,train
4924988,0.47480008,train
3419506,0.45292458,train
1039460,0.45735157,train
4684297,0.47385654,train
4475719,0.4704373,train
5342513,0.45192048,train
5195211,0.47467598,train
2716737,0.4705162,train
4297539,0.4627578,train
3190089,0.3718333,train
3781475,0.43520486,train
1982323,0.45116577,train
1346466,0.45832816,train
1838567,0.475273,train
1381386,0.4572985,train
5503678,0.47146776,train
5281668,0.40967175,train
2885190,0.4653415,train
2903799,0.45253724,train
3486009,0.46366096,train
3472034,0.46681997,train
2090552,0.45837897,train
2943320,0.47176787,train
5486792,0.4625386,train
2065284,0.45509815,train
4967953,0.46228534,train
1573905,0.46891522,train
5708278,0.46587005,train
4027903,0.4719318,train
5391991,0.4608343,train
5403499,0.46822792,train
1259602,0.46403086,train
5861343,0.37602973,train
5843359,0.46225345,train
2551456,0.4705182,train
4547764,0.4710771,train
5879132,0.46982488,train
5423905,0.47300163,train
3719941,0.46519667,train
4662428,0.4667167,train
3147841,0.45802003,train
5217032,0.4631845,train
4140442,0.4559688,train
5316397,0.45775136,train
1863730,0.44744468,train
4910783,0.44492942,train
3994953,0.45044142,train
4798437,0.4570598,train
2896410,0.4700467,train
4514521,0.459597,train
1870473,0.42406294,train
3132020,0.40305296,train
5525184,0.4476524,train
3338215,0.45480835,train
5032786,0.4476758,train
2301708,0.46482787,train
5424702,0.47248685,train
5583575,0.45084676,train
1777249,0.47263822,train
2052976,0.44573388,train
1050321,0.45041326,train
4502213,0.4498872,train
5796259,0.4642109,train
1652741,0.4675573,train
1478514,0.46649268,train
1302112,0.42027438,train
3801426,0.43395728,train
4263372,0.43144968,train
4604922,0.45844778,train
3166933,0.45921144,train
3541673,0.46654642,train
4646487,0.4723872,train
5731130,0.38059872,train
2013530,0.43153977,train
2910412,0.46444052,train
1114607,0.47732055,train
1454124,0.47474715,train
2844669,0.45941344,train
5862301,0.4267587,train
3262634,0.44867656,train
3214347,0.48627925,train
3429794,0.39049998,train
1276424,0.46051,train
1177357,0.44993928,train
3826294,0.45866513,train
2786687,0.4612328,train
2753388,0.3808729,train
3471134,0.43754002,train
4747195,0.43089738,train
5205282,0.4637367,train
1868962,0.4564969,train
2703394,0.4700589,train
3018322,0.4749912,train
5492865,0.4565992,train
1808009,0.44788194,train
3730561,0.45391053,train
1331551,0.46327987,train
1789434,0.46591,train
4962125,0.45308122,train
1735568,0.4598105,train
1914605,0.44937232,train
1701655,0.38086468,train
4901754,0.43940222,train
4626736,0.46371326,train
2094340,0.45953533,train
2131074,0.45472643,train
1778013,0.46381268,train
2384938,0.46377572,train
5162987,0.460741,train
4752148,0.45051676,train
5115743,0.45287445,train
5558614,0.4677219,train
3604714,0.47406468,train
2312738,0.4320491,train
3543857,0.48627925,train
3919318,0.4519794,train
3628875,0.46160835,train
4618673,0.46457657,train
5061092,0.4504232,train
3140886,0.3772917,train
4250322,0.46761823,train
2997008,0.454979,train
1147169,0.4638615,train
4446389,0.45232746,train
3413905,0.4431796,train
2696676,0.47042108,train
2797657,0.45889294,train
5758923,0.4745168,train
1684914,0.40778136,train
1639812,0.4665185,train
3220825,0.45476967,train
5585141,0.46961454,train
1901813,0.47789893,train
2834358,0.46571073,train
1614040,0.47641996,train
2953982,0.4706542,train
3126346,0.4436727,train
5849557,0.38694715,train
5057987,0.4459765,train
3718886,0.37342888,train
5853953,0.47591552,train
5856319,0.4367052,train
3492869,0.45679975,train
3217180,0.4681188,train
3824868,0.46406183,train
2186991,0.46204507,train
4569771,0.46773615,train
2191719,0.4810468,train
2648653,0.4562862,train
3485093,0.4714925,train
1526668,0.409889,train
1463869,0.47210628,train
2708361,0.45794278,train
5255279,0.39609525,train
4267134,0.4699808,train
1954762,0.4601739,train
3198589,0.4730826,train
3980739,0.46780685,train
2720823,0.47211593,train
4667198,0.45649356,train
4907105,0.48293284,train
2789597,0.37785923,train
1470023,0.47426584,train
3439077,0.43895915,train
5708011,0.46951446,train
3112531,0.46304646,train
3705436,0.44662207,train
2900224,0.45403385,train
2920623,0.45364052,train
4001168,0.4566113,train
2179754,0.4702765,train
3021190,0.46366325,train
1497247,0.46473664,train
3188643,0.40093997,train
4438449,0.4644526,train
4208000,0.47366628,train
3722123,0.46646562,train
4558485,0.46977317,train
1146927,0.44494194,train
4173601,0.45226222,train
1061883,0.4689444,train
4998881,0.43992317,train
4608892,0.48394227,train
1326237,0.4393548,train
2926123,0.45211685,train
5266620,0.39201534,train
2680325,0.4716069,train
4715702,0.4477615,train
4144863,0.46254617,train
3822837,0.4622216,train
1944409,0.4607554,train
3574425,0.45625043,train
1852162,0.46058196,train
4563935,0.4650926,train
1110117,0.45903972,train
4589184,0.45820212,train
1997618,0.45170388,train
4061045,0.46536472,train
1511284,0.4671055,train
1586428,0.45788258,train
1405718,0.4684523,train
3118508,0.4656765,train
4622832,0.45975655,train
3761025,0.45183298,train
1214611,0.4627515,train
4438245,0.40874994,train
5098670,0.45550403,train
1216810,0.45442292,train
3206858,0.46867776,train
3120971,0.462938,train
2374205,0.40526614,train
4142584,0.48627925,train
4853456,0.46517304,train
4894154,0.45067847,train
4906183,0.4634394,train
1804736,0.4628277,train
4146210,0.45934406,train
5063849,0.43053502,train
4419769,0.46762502,train
3333287,0.4781906,train
1746160,0.44482777,train
3538684,0.46966234,train
3520745,0.45947647,train
1297904,0.45761153,train
2173527,0.46638912,train
4146822,0.43594894,train
3466720,0.46979898,train
3516026,0.46154597,train
1143043,0.46225357,train
3983428,0.41925448,train
2338240,0.46351224,train
3719398,0.38480392,train
5290759,0.3986566,train
4531846,0.4549052,train
4000052,0.47497025,train
5643574,0.45466092,train
3097367,0.39922205,train
5830338,0.44939908,train
3343948,0.46165147,train
4759353,0.45607463,train
2692656,0.45237163,train
3279289,0.3832504,train
2347355,0.46544975,train
1862772,0.4483673,train
3100301,0.45667288,train
4541472,0.4537923,train
1341688,0.46734068,train
1584814,0.44259235,train
3146793,0.46616063,train
2763359,0.47416025,train
5378431,0.45668697,train
2315626,0.47235775,train
4792293,0.46452594,train
2543311,0.45349407,train
3831182,0.4713969,train
3683928,0.39722258,train
3580072,0.39632022,train
1213581,0.454921,train
1600075,0.4626182,train
3898821,0.43872902,train
4414132,0.3750476,train
4738982,0.46997356,train
1984644,0.4770487,train
1700559,0.46436173,train
1839947,0.46964723,train
2138708,0.46480256,train
4879090,0.47767177,train
5825697,0.45724514,train
4609477,0.41741312,train
5806597,0.46410692,train
5361228,0.39511028,train
1226580,0.46351236,train
2255539,0.4587694,train
2701832,0.46404648,train
1408189,0.4601898,train
2169980,0.46443248,train
1049293,0.45820886,train
3517303,0.45158443,train
3101113,0.45557556,train
1755324,0.38704187,train
1736289,0.44616905,train
1128589,0.41424832,train
3200310,0.44939598,train
4143877,0.46047357,train
2173477,0.48627925,train
3261422,0.40882388,train
3152878,0.47904226,train
1965802,0.45792115,train
4256129,0.4724453,train
2845321,0.40117002,train
4125694,0.45743152,train
1894967,0.45488924,train
2061854,0.4703117,train
4618387,0.47004908,train
2390470,0.45958558,train
1996485,0.45505616,train
5072708,0.45828488,train
5710548,0.46417308,train
1638539,0.42304102,train
3012475,0.46347955,train
4576784,0.4558888,train
4855584,0.4746174,train
4033718,0.44306892,train
4182805,0.3910219,train
3733643,0.48627925,train
3085217,0.46816057,train
1764503,0.46912247,train
4999961,0.47329876,train
1808769,0.46326047,train
1801886,0.44029734,train
4716376,0.4690497,train
3714098,0.46333233,train
5081211,0.3625882,train
4497534,0.4553015,train
2711531,0.46203035,train
5173544,0.4686226,train
4054020,0.37517753,train
5134280,0.4573859,train
2759644,0.4487813,train
3077043,0.44355717,train
5867566,0.45700508,train
4989282,0.46227297,train
4829939,0.45756868,train
3920764,0.46892002,train
2858550,0.44526187,train
2615561,0.4589816,train
5368037,0.43248364,train
5309121,0.4744369,train
3297988,0.4266392,train
2221920,0.46624348,train
4300733,0.46850786,train
3857980,0.46491048,train
2089812,0.4522168,train
3039187,0.46918818,train
2525870,0.46672943,train
1058942,0.44464943,train
5083982,0.48627925,train
3506845,0.4330649,train
5227375,0.39467013,train
3780109,0.4647311,train
3356559,0.46557716,train
4757832,0.46807244,train
4114297,0.4540182,train
5674960,0.47420073,train
2040052,0.462994,train
2987111,0.44194844,train
4604006,0.44836622,train
3709872,0.47457704,train
1941224,0.44334084,train
1624225,0.4424481,train
3404233,0.45967808,train
3501958,0.44173646,train
3715639,0.45378545,train
2131275,0.45472142,train
4553253,0.45845854,train
1184859,0.43339676,train
1700869,0.38512012,train
4592376,0.48627925,train
5820294,0.47306508,train
5863962,0.48148483,train
1146333,0.469468,train
1235714,0.43885127,train
5358542,0.46615493,train
3128928,0.46793124,train
4524900,0.47241122,train
3913585,0.45235097,train
3678585,0.44600603,train
5223640,0.44299966,train
2639335,0.44048032,train
4153399,0.47335988,train
1412944,0.4710252,train
3448176,0.36909568,train
2143934,0.4236436,train
5486574,0.47489458,train
1829520,0.46009234,train
2686052,0.46620858,train
2665363,0.4676956,train
3905821,0.47564217,train
2819712,0.47353762,train
3496846,0.47045612,train
2796541,0.45136422,train
3533951,0.45815542,train
2834214,0.4734472,train
1433273,0.46994913,train
2236461,0.45514333,train
2512453,0.3916747,train
2611845,0.4136451,train
2873225,0.45183972,train
1737517,0.45485947,train
4219888,0.46161744,train
5141164,0.47060433,train
3589129,0.48627925,train
2272510,0.462334,train
5367736,0.46821964,train
1118995,0.46349287,train
4739383,0.45114002,train
3844530,0.46006575,train
1067826,0.39410678,train
5440266,0.48627925,train
3947416,0.46032947,train
4965513,0.4607262,train
2163833,0.41229683,train
3317934,0.46210545,train
3057255,0.45582408,train
1883323,0.41116115,train
1737311,0.45321763,train
5374226,0.47209528,train
4312584,0.4656158,train
4485080,0.43830574,train
4913968,0.45400053,train
1613756,0.46371523,train
2944181,0.4199562,train
1202543,0.41111708,train
1680458,0.46993908,train
3285935,0.41666624,train
3694638,0.46238953,train
3751979,0.473086,train
5045394,0.4576191,train
3298380,0.4810828,train
5459432,0.45786715,train
4442363,0.48627925,train
1102222,0.43088517,train
4579402,0.4510621,train
2000379,0.42899483,train
4708782,0.4556456,train
5116682,0.44541952,train
4123797,0.46319926,train
3877899,0.454307,train
2491216,0.48627925,train
3329028,0.47075027,train
3931785,0.40678665,train
5515894,0.462518,train
2821601,0.46067473,train
4380826,0.45658222,train
2372098,0.4719613,train
5845688,0.43230823,train
5295305,0.4445113,train
5789165,0.4663561,train
1912715,0.4073182,train
3202044,0.46905005,train
2721372,0.40928605,train
4051081,0.42816815,train
5251164,0.47948328,train
4687837,0.48859963,train
4807936,0.45224214,train
4775811,0.46857455,train
4859218,0.4701742,train
4137209,0.46409354,train
1748671,0.4676722,train
1735965,0.45406383,train
4537669,0.46930826,train
5565851,0.47135186,train
4875231,0.47212517,train
5162490,0.36984572,train
3413624,0.4766449,train
3637191,0.461549,train
1699702,0.45753208,train
1249733,0.45540038,train
3816384,0.44961303,train
5052725,0.38839957,train
3666593,0.3645091,train
3033053,0.4517491,train
1317071,0.4600641,train
3140253,0.47526208,train
5268993,0.47013754,train
2584765,0.46729752,train
2382955,0.4740943,train
4785881,0.4576175,train
2515693,0.44742298,train
5234234,0.45033082,train
4168056,0.40936404,train
4990843,0.46213335,train
5738567,0.4635004,train
3859062,0.4552597,train
4163743,0.4391456,train
3266973,0.4603544,train
1617060,0.47002915,train
2677792,0.405877,train
3950213,0.4605897,train
5836863,0.46546322,train
4357012,0.45234475,train
5414933,0.4347375,train
3362351,0.45488283,train
1820235,0.46051222,train
5568792,0.4444783,train
2226348,0.46528536,train
5869902,0.46251243,train
5306894,0.47590187,train
2052372,0.48150066,train
3447949,0.46449885,train
5554633,0.44462034,train
4401537,0.41448697,train
4866182,0.4572808,train
4392092,0.45567387,train
1454643,0.40654084,train
3629768,0.48438665,train
5348345,0.45906967,train
2016292,0.46930212,train
1326208,0.4597241,train
2479363,0.43734634,train
5532283,0.46030116,train
2940767,0.46926337,train
4490620,0.41417515,train
4723183,0.4622532,train
5681165,0.4631406,train
2315761,0.4518736,train
2009635,0.4319105,train
4030403,0.45702034,train
3623922,0.46936974,train
3484459,0.4680542,train
1728728,0.45975804,train
3813284,0.45862758,train
4466215,0.47180146,train
2342905,0.46435866,train
2183838,0.48627925,train
2120852,0.44993764,train
2893130,0.4645562,train
1227130,0.46930075,train
1160446,0.43583933,train
4505689,0.4443657,train
4450890,0.44817618,train
3438799,0.4741711,train
2606205,0.46632576,train
1091292,0.36035547,train
4371683,0.46442807,train
5137821,0.45505628,train
1107507,0.40027896,train
1682330,0.47238445,train
3952442,0.47227785,train
3465338,0.47674623,train
2200510,0.45314297,train
2941207,0.45261866,train
5314390,0.44165155,train
5058423,0.452229,train
1851039,0.45198897,train
5850488,0.46448216,train
3967441,0.44731012,train
4967610,0.47918397,train
2361285,0.46414408,train
4756463,0.44721374,train
3546648,0.4501985,train
1041527,0.4359055,train
1260666,0.4738112,train
5803340,0.47036538,train
3343948,0.444989,train
1615417,0.43169364,train
4335795,0.4610383,train
4752766,0.46202466,train
4708251,0.4362591,train
3305299,0.47982845,train
3892743,0.4617658,train
5752217,0.48627925,train
2331707,0.45540527,train
1202883,0.46401834,train
1465050,0.45451573,train
1057026,0.47991845,train
5161570,0.4789758,train
2969232,0.47229412,train
2772778,0.45667323,train
1613353,0.47071087,train
5342567,0.45269516,train
2377320,0.43409303,train
1039411,0.45007828,train
3127979,0.40610674,train
4760529,0.44922316,train
4496102,0.48627925,train
4302032,0.48627925,train
3659339,0.48627925,train
5020540,0.38936916,train
2219936,0.4551279,train
1932207,0.47490236,train
5435432,0.4422034,train
2496256,0.4653219,train
4986598,0.44619414,train
4673270,0.44926137,train
3727015,0.48147747,train
4283171,0.457532,train
1470847,0.47004429,train
4338490,0.4683357,train
2516984,0.48627925,train
1794343,0.4748464,train
2571226,0.4564013,train
2578476,0.4685122,train
5829759,0.466026,train
4914602,0.46363372,train
3592310,0.45139182,train
2825155,0.45095977,train
4721310,0.45157212,train
5448642,0.4451098,train
4001234,0.45872208,train
3694198,0.40354025,train
1628044,0.45515135,train
5167451,0.47148252,train
5525950,0.38177174,train
1980510,0.42021903,train
1121648,0.44964877,train
5045069,0.48627925,train
4016481,0.46356505,train
1167160,0.4599379,train
1252194,0.45760077,train
1251720,0.4552227,train
1094024,0.39911693,train
5060086,0.46464467,train
4350796,0.46072462,train
1362045,0.45668906,train
4109030,0.46316874,train
5718192,0.46823704,train
2773401,0.46373203,train
5264938,0.46454373,train
2471546,0.44764906,train
5306788,0.4488359,train
5246847,0.4536439,train
4422440,0.46257624,train
4708820,0.46688282,train
3133386,0.48303068,train
3342089,0.40480766,train
2727180,0.4688665,train
2052853,0.4565138,train
4150257,0.48627925,train
1785281,0.46396458,train
3181038,0.45648557,train
1458004,0.45644674,train
1232401,0.4500633,train
1325037,0.45989695,train
2404266,0.458187,train
4723109,0.46629775,train
2497336,0.4798372,train
4681653,0.39960828,train
1999376,0.45874053,train
3925646,0.44555974,train
4386999,0.44713768,train
5388244,0.48076433,train
3424527,0.47050124,train
3355852,0.41633406,train
1118392,0.45561925,train
2024343,0.45736873,train
2160328,0.469197,train
3930896,0.45470497,train
